Country Name;Country Code;Indicator Name;Indicator Code;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
Honduras;HND;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;4,443425283;4,187872298;5,058227144;8,010473984;8,302961389;7,061362444;4,936591701;5,909052807;5,232518802;5,55900239;5,881927957;4,291059336;8,274932636;4,130576863;3,37526928;2,307001221;1,029704906;1,019888276;4,073070313;3,747168785;5,184636244;4,364102421;3,575503251;2,645555461;3,167708165;3,396449907;2,640590383;3,239881361;2,391641941;2,177608798;1,519013165;1,390534678;1,398462073;1,361559513;1,39038755;1,463869591;2,527903442;2,208596312;1,745316312;1,539294463;2,722137471;2,334682534;2,05479846;2,20407974;2,70960091;2,11934873;2,310281823
Hong Kong SAR, China;HKG;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,009510362;0,007140833;0,005285959;0,006722601;0,00647872;0,00860296;0,006903374;0,007404909;0,004900659;0,005514784;0,004889529;0,002899712;0,002750658;0,002813891;0,001595349;0,001525723;0,002074686;0,001639951;0,001373792;0,00119952;0,001079157;0,001050365;0,001262842;0,00084238;0,000870258;0,001365526;0,001477086;0,001164303;0,000972113;0,000529483;0,000500999;0,000583449;0,000657693;0,000974238;0,001020218;0,000588104;0,000665685;0,000902725;0,001459213;0,001390459;0,001438995;0,001684833;0,001329432;0,001143063;0,00156157;0,001091154;0,001260427
Hungary;HUN;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;;1,196131979;0,909079154;0,770449434;0,57887378;0,584697841;0,618843184;0,533513309;0,267935264;0,356583129;0,676113146;0,663566507;0,429138519;0,404623673;0,43762935;0,452444917;0,549955538;0,459989982;0,607690832;0,478696386;0,449203401;0,614944446;0,621784775;0,492378856;0,426914863;0,293040939;0,295957206
IBRD only;IBD;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;1,385251444;1,348089381;1,469300619;2,150021216;6,892604229;6,729464041;7,302083651;7,406663425;6,978865811;13,25929777;12,49715056;9,085232775;7,707687574;8,193480631;7,524828507;7,421655349;3,913717086;5,283029415;4,819603557;6,978325889;8,02846112;4,530623299;4,502912427;4,179548873;3,566756324;3,753191991;4,082578443;3,470036197;2,063074366;2,983907293;5,189898542;4,633409084;4,467226908;4,946204428;6,740294381;8,177688241;8,998425107;8,753858877;10,95854502;5,808649251;7,407840558;9,121486288;7,446837267;6,492471779;5,471841764;2,843634967;3,067523111
Iceland;ISL;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00039383;0,000370347;0,000375679;0,00035844;0,000300645;0,000244609
IDA & IBRD total;IBT;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;1,716644337;1,56926498;1,758135438;2,653225117;7,588661465;7,033896561;7,644820279;7,875361141;7,323625855;13,84851509;12,78890696;9,114186392;7,789253855;8,240702262;7,675259553;7,564207449;4,160955452;5,502281105;5,078444748;7,225893866;8,391149018;4,909982913;4,925099111;4,549333372;3,975341918;4,200743395;4,530921053;3,872990221;2,389735018;3,285024616;5,57280277;4,969987252;4,804355063;5,347381503;7,067719965;8,556071002;9,347816338;9,084722472;11,22757934;6,082571101;7,623195882;9,395316532;7,723357757;6,739895835;5,703041553;3,07517123;3,301804353
IDA blend;IDB;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;1,476033341;1,479344937;2,991039066;6,920626603;20,07782818;14,07442647;14,09470095;16,09920606;14,02085249;29,53057872;22,37330449;12,27462013;9,268643651;11,47835626;13,3083529;14,84040422;8,71090523;10,94667192;9,777455302;14,94614513;19,64966105;13,32516813;13,10864159;13,4912763;12,65747976;12,007929;13,22456052;12,05704583;7,193294381;9,153613918;14,70771244;13,03996631;11,25609229;11,97973954;14,15895989;17,71721682;17,35438527;16,41209165;17,94093689;11,13701938;10,9347083;14,22327964;12,95374289;10,41205729;8,667070609;4,741392467;5,090030952
IDA only;IDX;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;5,676996193;4,187180066;4,63354272;6,930610939;7,064780436;4,996966584;5,776705288;6,773944902;5,834970518;6,932037827;7,454395839;6,420436843;7,640205517;6,280822685;5,750369239;4,608083524;5,073673571;5,307236867;6,107346775;7,136150511;8,786833954;7,176909884;7,818518009;6,901482861;8,773864442;10,37753107;9,843035926;8,67253015;7,485975745;6,480489578;8,070518023;7,469192938;8,001172551;9,86398781;9,609717661;10,95972454;11,61579453;12,04811906;13,06524744;9,552522048;10,47481682;12,70728066;10,52265911;10,12329213;9,067994743;7,482172366;7,702993923
IDA total;IDA;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;3,842157309;3,10216165;4,000264541;7,150745049;13,5957455;9,314446708;10,35165479;11,72367713;9,960535117;18,75721665;15,00321024;9,335452893;8,441138307;8,656633324;9,060999362;8,906494634;6,503482334;7,57739885;7,600823187;10,34611908;13,06662724;9,589484416;10,21953876;9,724255663;10,56812709;11,19265871;11,36075681;10,15936435;7,359557898;7,62672951;10,86485486;9,779404794;9,369933349;10,7624401;11,61081767;13,98554534;14,28251479;14,05147128;15,36261091;10,25625723;10,7151185;13,4885324;11,81303822;10,27337487;8,856652691;6,094394929;6,454583064
India;IND;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,688532025;0,852305478;0,826430616;0,925370405;1,236278507;2,633331119;2,677723313;4,038045669;3,438901967;3,275057842;3,15667139;3,981426274;4,309807562;3,647422564;3,677744859;3,562661767;2,420296241;2,215113124;2,076224985;2,945352524;3,468383328;3,165321505;2,70624718;2,418020831;2,105055102;2,560726416;2,493525994;2,228559186;1,781804413;1,782152226;2,532001417;2,616521892;2,379470288;2,372041712;3,339375093;3,82120905;4,326147545;4,87775715;7,52404113;3,594891678;4,671041984;5,234267533;4,040182125;3,666199853;2,744500493;1,827921477;1,908052446
Indonesia;IDN;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;3,07363157;3,794921464;5,529231111;9,861243906;17,95149417;14,42116021;14,67152534;15,23664513;13,34879825;30,78630184;25,22936663;16,10841959;7,828491201;11,16643699;11,45754051;10,91743234;6,895855616;9,642272999;7,649114386;9,478912054;11,31381223;7,302148594;6,916781492;5,355505089;4,75375936;4,952467489;5,064171789;4,595011855;6,719477915;5,717770211;8,764223287;7,211744153;5,846021915;5,632868736;7,482882344;8,746747678;8,748120835;9,219972746;10,48104685;5,793475306;6,771732795;8,476974669;6,431103638;5,642932494;4,454359151;2,592192895;2,496315087
Iran, Islamic Rep.;IRN;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,503346856;1,064334921;0,472277226;0,588739141;30,95031366;24,48635005;23,55771397;21,86612365;21,57111543;32,24922983;16,99514721;12,37109819;13,24424843;11,48639291;9,603268926;8,698178042;2,733479874;7,964112831;7,670141103;13,70899671;20,51384306;;;26,69272187;21,17357288;17,99319299;18,46681061;17,28053414;10,23748771;16,02731723;31,15541839;21,14600224;20,95718545;22,79556752;25,03669466;32,16971023;33,84830641;28,62496832;32,76251483;18,72480243;21,70051707;26,58457236;20,02654936;24,63678444;23,84069966;13,47160625;15,95320975
Iraq;IRQ;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,108291797;0,109915543;0,152989138;0,563552164;40,32326443;39,19392581;36,69901171;36,49877333;34,21647576;83,21982149;50,16380031;21,9714439;16,19070069;17,71035798;18,16043188;20,39058929;10,65430782;16,53902109;15,37010488;24,22933172;8,727707356;;;;;;;;;;;;;;62,49835156;64,11098014;62,63626668;51,52804965;53,77787522;36,60452496;41,47758393;49,32765821;47,93487422;43,59248457;43,50276047;32,83585181;42,4391951
Ireland;IRL;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,427327483;0,270695882;0,276061357;0,74189153;0,939525254;0,185046846;0,154511529;0,169354272;0,148838564;0,437649684;0,378088948;0,271702671;0,204043224;0,427687409;0,546127199;0,580889394;0,268961822;0,175878758;0,718248514;0,851864367;0,382221523;0,190838865;0,139041278;0,159843102;0,139783935;0,122958646;0,135912277;0,100321128;0,053559756;0,040813499;0,061238475;0,059988854;0,050116956;0,037648007;0,046263898;0,043443529;0,384338521;0,316724684;0,087300025;0,061222756;0,132985239;0,118619783;0,083204619;0,073693185;0,090279247;0,057362073;0,11398805
Isle of Man;IMN;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Israel;ISR;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,170264573;0,128227478;0,094795187;0,125658097;0,307458522;0,252321462;0,098809162;0,05398568;0,026085565;0,04165451;1,668981613;1,325930223;0,100306106;0,048119551;0,074068078;0,036032443;0,017592897;0,010529615;0,008628771;0,008608909;0,008071014;0,005305329;0,004632024;0,004028101;0,002473531;0,00303022;0,003604562;0,003854039;0,002570904;0,003692828;0,001838105;0,000928348;0,001019358;0,000793182;0,016260207;0,037637996;0,065262461;0,099434204;0,509187163;0,156242715;0,141274178;0,263136842;0,26337005;0,315601746;0,260637911;0,21457956;0,18541754
Italy;ITA;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,059866908;0,047083904;0,050891298;0,074740853;0,130658473;0,129788194;0,144654975;0,126384419;0,120995011;0,18552418;0,215541346;0,166957873;0,109859761;0,180055221;0,206188271;0,212544858;0,124437469;0,093611092;0,097510334;0,11066759;0,106812137;0,068654869;0,056186721;0,075562047;0,069816226;0,070185408;0,077761692;0,073125797;0,031471418;0,042539266;0,098194448;0,104834621;0,092383898;0,084858895;0,079930615;0,117008076;0,133054826;0,119195016;0,140130328;0,088904987;0,101210561;0,151029349;0,182796278;0,163205499;0,150648433;0,084319383;0,065630817
Jamaica;JAM;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;7,896253282;7,392706373;6,089481879;6,249761518;12,0635496;7,007295541;7,10852403;8,829732065;11,16690834;11,33323116;10,99301347;10,89341545;8,522199278;6,468957568;11,0404843;8,626329632;6,608314826;4,964349011;4,162614931;5,686623847;6,335369586;8,079997784;8,702737379;5,006861515;5,002076058;2,638146221;3,1389368;2,522580264;2,167892191;1,741534691;1,762287894;1,966088488;1,534954202;1,413095773;1,726215959;1,866018387;2,221306736;2,300869034;1,547159444;1,183263588;1,170590264;1,326554491;1,080096766;1,088447332;1,201334636;1,167312916;1,293475949
Japan;JPN;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,226622275;0,198627931;0,154912822;0,20795413;0,206223168;0,188265125;0,192473113;0,142517443;0,108084071;0,140905028;0,160070345;0,122186964;0,144835145;0,103963353;0,074204024;0,082302393;0,047619883;0,03448113;0,033665083;0,037562544;0,033943109;0,026019773;0,021155857;0,019770939;0,0158661;0,014340722;0,016099263;0,014047434;0,011954349;0,009284891;0,009542383;0,009376689;0,009525243;0,010184602;0,008719276;0,012196516;0,015962363;0,019376501;0,021389913;0,01811011;0,017649276;0,020249081;0,020781071;0,023970957;0,02269735;0,020345899;0,0168712
Jordan;JOR;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,028834097;0,037135462;0,031052064;0,034856259;4,404258381;4,309877723;1,172303191;0,394499528;0,027280189;0,02042482;1,010413104;1,166699292;0,595295575;0,160510424;0,467992801;0,011393504;0,069831346;0,055993457;0,053601015;0,08269027;0,142478648;0,113060713;0,059483924;0,055959483;0,059730299;0,068796601;0,074196779;0,074229628;0,077109293;0,050152975;0,069146362;0,07849937;0,060172852;0,071542243;0,071081123;0,083305611;0,094051832;0,596372318;8,25030269;1,540108989;1,672529541;3,259945046;2,606906908;1,433188115;1,028788093;1,415204705;1,289941192
Kazakhstan;KAZ;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;13,57418527;8,660935354;8,557692201;6,741854206;6,763161129;8,397728424;10,2535302;9,474863917;2,950884465;10,38852237;26,62433109;20,75753488;21,01463141;22,20530696;27,67060644;32,41614124;30,60188346;27,01719143;30,83687286;19,31384757;23,00788771;26,45608352;22,01428297;18,02725104;17,51205361;10,30108474;15,04086409
Kenya;KEN;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;3,263069457;2,537638704;2,358594424;3,38649537;3,304570352;4,182605769;3,693654095;5,030432446;4,644966755;4,054321817;4,142263071;3,868345183;5,759296206;4,184524801;3,909024425;3,24872563;4,120499848;3,905211489;3,915231427;4,189091133;4,96389858;5,198746479;5,377282974;6,764173716;6,332493973;7,285677606;5,485357396;4,726059182;4,528323854;3,258363056;3,292778166;3,107644207;3,707134586;5,093718959;4,130955803;4,041574567;2,954688175;3,675248872;3,645961604;3,741428436;3,102980883;3,320361935;3,375538505;3,016493084;2,645820938;2,904165978;2,883248796
Kiribati;KIR;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,016822261;0,012118226;0,013322484;0,021674114;0,006907886;0,010614574;0,019593888;0,030471079;0,02171497;0,034300232;0,051670901;0,030595037;0,026852919;0,030119927;0,021085228;0,028229597;0,0457028;0,044745506;0,034759757;0,037236147;0,039813574;0,037986534;0,052208216;0,043704231;0,048233576;0,078915819;0,07062083;0,060794158;0,052523217;0,02724379;0,029584285;0,037597947;0,037743302;0,045014657;0,045176382;0,02648817;0,034327872;0,043937168;0,07196165;0,074245287;0,063495205;0,075078195;0,059072238;0,054612152;0,088022972;0,069639762;0,082740987
Korea, Dem. People’s Rep.;PRK;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Korea, Rep.;KOR;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,169013711;0,157970039;0,152510142;0,399790213;0,489517068;0,784814613;0,571277336;0,484088425;0,310102868;0,266731396;0,450383618;0,627037785;0,632582385;0,31261694;0,207196897;0,253587334;0,145080258;0,067490998;0,117344859;0,109207849;0,068797399;0,033816979;0,022061663;0,016859686;0,015908706;0,021215917;0,018608751;0,013620565;0,020357561;0,012396602;0,011255876;0,019338202;0,014624269;0,021331071;0,020386079;0,01915931;0,02034702;0,024328194;0,04348896;0,035697079;0,031839405;0,03457936;0,030761937;0,02956148;0,025271746;0,019269513;0,018347814
Kosovo;XKX;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,154271424;0,553360406;0,159602662;0,163943804;1,148707883;0,815028637;0,760967832;1,016429015;3,966937008;2,457055754;4,122997761;3,770866729;1,520233861;1,207297555;1,236317305;0,851657507;0,67595085
Kuwait;KWT;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,226032692;0,168103751;0,299232902;0,790644004;45,99956868;40,38803455;43,62925895;42,3624153;43,68976617;;61,98489864;38,14532645;26,10714509;36,43930657;38,16705808;34,31816027;18,83776931;24,46135367;24,90535664;38,89155829;36,57860744;7,197474869;24,73569431;33,82548471;31,18229965;31,98889084;35,96661173;33,06719075;22,35845041;29,67228296;45,33398076;38,8194365;32,66945125;37,42758245;44,10620446;54,72660455;53,6800037;49,64796262;54,53197447;37,03457631;48,29561652;60,78241267;60,66715064;56,98226032;54,13863185;37,00724307;44,65709086
Kyrgyz Republic;KGZ;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;1,640137417;1,010212138;0,611125762;0,487527579;0,98916809;0,483576406;0,618970915;1,547873203;0,52090159;0,360268107;1,184755998;1,13303124;2,204717025;3,826305255;4,509536062;4,209488613;4,704325169;3,844681251;6,719683113;7,915795978;11,29377491;12,34363106;7,124045706;9,050256789;7,367736266;7,156129646;8,398750237
Lao PDR;LAO;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;1,918304142;1,518867755;2,883237891;5,010071165;9,133159854;7,802355258;6,874053637;6,990502632;7,099280417;6,099482438;6,437680744;9,054576945;8,524811134;7,640069718;8,584010618;5,133407428;4,030016802;4,615493466;4,820736414;6,480647915;6,396623032;7,184585989;14,69400927;14,30861805;15,76801664;13,62566704;17,57710984;18,17052681;15,71919882;14,1670584;13,3716112;10,2155455;9,469515537
Late-demographic dividend;LTE;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;1,835946657;1,661986936;1,839553689;2,699600471;6,69655493;7,569154813;8,163131028;7,9681787;7,937761342;11,94753257;14,54621166;10,89285496;8,883076827;9,354935124;8,636341519;8,243990974;4,729541469;5,806454297;5,241865306;7,659793411;8,918359667;5,106626518;5,512516071;4,96735646;4,016918525;3,850891496;4,114489544;3,518486428;2,116654894;3,221749097;5,717256683;5,201620773;4,689886425;5,250022681;6,984157981;8,44839015;9,203789764;8,862142798;11,14175365;5,884119444;7,752085947;9,691363676;8,061086181;6,93237615;5,821211919;2,994945363;3,202310403
Latin America & Caribbean;LCN;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;1,535868306;1,195930125;1,160212027;1,507623117;4,15048015;3,503580201;3,63500796;3,258111337;2,971572787;6,996634116;8,064654957;6,034215436;4,590528807;6,214758436;5,973788163;5,518382128;2,498279871;3,789496327;3,311307091;4,397795775;4,977037187;2,554600841;2,860500203;2,351987201;2,031425702;2,359816699;2,681739297;2,356387305;1,402383925;2,2926626;3,710430306;2,893760953;3,386895378;4,010515049;5,109167887;6,481629751;7,356216152;7,171263728;7,628006253;4,174210625;5,587605745;7,048688528;6,472748723;5,971824746;5,255932867;3,051899104;3,264502489
Latin America & Caribbean (excluding high income);LAC;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;1,116090134;0,925604287;0,941244872;1,200650485;3,840850657;3,289155764;3,38366702;3,075738723;2,824604194;6,858870481;8,15792726;6,118213555;4,646693295;6,292709526;6,085255158;5,579308515;2,45768568;3,779976579;3,172654055;4,274395921;4,94013801;2,43454992;2,781850028;2,298864274;1,919340823;2,192312081;2,597703514;2,252845957;1,31821829;2,24958137;3,719978812;2,879542444;3,413768471;4,041780181;5,001000597;6,380760994;6,862466083;6,677724416;7,295933341;3,814103521;5,166847786;6,686909632;6,139720843;5,655657769;4,934979143;2,631935799;2,942437949
Latin America & the Caribbean (IDA & IBRD countries);TLA;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;1,610788013;1,254078717;1,219704573;1,585311154;4,303675209;3,633982377;3,762689741;3,369040805;3,090316376;7,230203534;8,444109019;6,290189856;4,808967794;6,577553607;6,364873754;5,868336066;2,665960056;4,048232342;3,487616709;4,630123502;5,253278074;2,660189734;2,990500428;2,44870821;2,112435127;2,451124092;2,776594262;2,436458025;1,455530488;2,398388251;3,86548075;3,035594602;3,586783328;4,241335227;5,372371649;6,779879642;7,663795231;7,384641053;7,880303041;4,327003872;5,747955885;7,232633155;6,651712128;6,139738351;5,402439633;3,169606798;3,34546042
Latvia;LVA;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;2,442130175;2,538055269;2,119095652;1,919013921;2,830640469;2,599210574;2,083837443;1,741807245;1,749581467;1,585590833;1,307604892;1,167642507;0,957711881;0,661754207;0,846195973;1,229474144;1,202992478;1,294719855;1,05252674;1,04861602;0,941518301;0,986570252
Least developed countries: UN classification;LDC;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;6,181937176;4,470836812;4,953007402;7,499714938;6,994534088;4,370400958;5,275934834;6,525614579;5,568227693;5,549319047;6,537441981;5,937052576;7,68685812;6,089029031;5,495775541;5,343321319;5,863835786;6,239390487;7,152200116;8,145817479;10,10757825;7,88690963;9,368357162;7,903804033;9,868639223;11,84663657;11,36650333;9,98722636;8,534509859;7,65787579;9,672900371;8,76675969;9,356609205;11,21748882;12,20468598;15,16025432;16,44304874;17,7206928;20,78366611;12,49176729;14,49769688;17,52286955;15,04457802;13,82405436;11,60438312;7,910282275;8,225746876
Lebanon;LBN;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;0,031724634;0,041364191;0,036039336;0,021836168;0,016514035;0,008506577;0,008033377;0,0098985;0,008876184;0,007544301;0,009139067;0,00147159;0,001607124;0,001535426;0,001372922;0,00160304;0,001471283;0,001369799;0,001639543;0,001391844;0,001889599;0,0014733;0,00153418;0,001628302;0,001577488;0,001329255;0,001950556;0,001676698;0,001310784
Lesotho;LSO;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;9,263796557;7,052898335;7,424769172;8,336929501;7,235899436;10,64618253;9,38504488;13,65615372;9,87909487;8,200504594;6,976114641;6,315966936;11,3295324;6,613506644;7,054721348;6,132326082;8,635538703;6,563937208;6,183288732;5,857252087;3,898981013;3,50157419;3,079303251;2,447050439;2,922806951;4,067476782;4,428669827;4,030805853;4,62753146;3,372532387;3,45870924;3,612947199;4,649729896;5,468173672;3,855045738;3,425952345;3,068439057;4,66742736;5,155853565;5,507167551;3,685042158;3,59849853;4,345939355;4,769336737;4,697833922;5,646709063;6,806483341
Liberia;LBR;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;27,94713427;28,23485194;33,78361441;24,43402934;22,66807318;26,41911269;39,16094132;32,8882747;25,94961237;25,77530834;31,02785102;28,25251301;33,511606;24,70036707;21,04771173;21,22728016;22,80357552;18,7564244;17,56201016;29,6086771;51,56445014;37,69150293;68,91213097;81,35214062;82,58936056;80,63153069;68,81489337;39,68502164;34,26992938;23,45870165;29,43881241;29,75533358;40,46676551;61,51365479;37,4439345;34,21342091;32,69041888;40,22310933;44,73975448;34,25037315;29,1473802;40,35067493;50,25118236;57,36784704;49,29264702;43,80679454;49,94982906
Libya;LBY;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;36,82152468;20,5043379;19,74428215;19,23319724;18,69458801;23,63215273;28,42145568;23,59824766;14,48567644;17,52183658;31,73000988;27,87912059;45,95445751;45,96949285;52,48689807;59,54661176;63,48967055;56,28091982;60,40188362;46,08250352;53,66343927;48,42756242;;;;;
Liechtenstein;LIE;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,009753323;0,008652975;0,01413826;0,010176304;0,007275316;0,006571407;0,005691336;0,002008982;0,009363902;0,008433566;0,009402943;0,008829964;0,006799439;0,006601353;0,008323731;0,009372459;0,01080557;0,009678556;0,009240635;0,008170656;0,006549948;0,005160363;0,005992884;0,001898827;
Lithuania;LTU;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;1,454786383;1,376637945;0,988180637;0,683019013;0,814638782;0,958275715;0,929749317;0,796764402;0,724418624;0,646889378;0,583915276;0,552785225;0,481565782;0,444765346;0,385909953;0,527147956;0,549125916;0,5110028;0,467575387;0,451738437;0,356470678;0,382015998
Low & middle income;LMY;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;1,554331375;1,462097066;1,66873623;2,53439124;7,45661339;6,910538837;7,513921837;7,795611402;7,244841236;13,76798826;12,74249369;9,091665356;7,761035783;8,153881417;7,589471312;7,478261248;4,100499844;5,427603867;4,985858215;7,140723448;8,405510524;4,908483641;4,958178685;4,598879108;3,998571488;4,219832099;4,601698504;3,911845529;2,410490267;3,333516113;5,684196624;5,067764816;4,89923984;5,449114109;7,157641389;8,692405146;9,379740231;9,14967479;11,39252741;6,103793133;7,641285363;9,450351029;7,741211735;6,750114297;5,697484381;3,020451701;3,277692246
Low income;LIC;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;6,548204896;5,034309178;4,981838873;7,03274515;7,401436426;6,117747466;6,009267793;7,58837363;6,695626653;6,451847335;8,42633479;8,176805285;10,39908747;8,095085931;8,096119878;6,501407513;8,298885198;8,172799035;8,747302405;9,439560032;10,11250436;9,646456868;10,81485081;9,101429127;12,53291905;15,40696842;13,99761593;12,60377445;12,54418537;8,31608186;7,415407549;7,857575285;8,793219574;12,72272152;11,31393674;11,20478391;11,30425241;12,73631413;16,04089918;12,73392948;13,20535736;15,66311615;13,69828082;13,69908063;12,6958789;12,12104807;12,77531749
Lower middle income;LMC;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;1,716112119;1,572693504;2,032281941;3,607515183;7,909212667;6,736876096;7,161832171;8,130127672;7,079601125;13,49442283;12,00369798;8,420950839;6,315895809;6,842393758;7,148106377;7,038333684;4,160390704;4,795245256;4,276716699;6,00490559;7,749303503;5,63118245;5,54412183;5,005046867;4,510135176;4,830995302;5,110215027;4,49956582;3,268058403;3,843860379;6,196113584;5,393599245;5,005308493;5,198071136;6,540774123;8,211661049;8,773904711;8,955322409;11,19436382;5,978217715;7,113878657;8,861821197;7,488760883;6,495999174;5,328945348;3,008293676;3,020891956
Luxembourg;LUX;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,052632764;0,057398025;0,055949606;0,059244888;0,051853312;0,062850896;0,310033305;0,172310942;0,047090638;0,047977979;0,051371241;0,045560108;0,051720347;0,048558068;0,04240347;0,046871266;0,038410908;0,035700518;0,035791725;0,042990439;0,036959314;0,024917722;0,020820176;0,022841328;0,019987787;0,018218572;0,018672803;0,0164078;0,018176672;0,017808945;0,01955514;0,019459892;0,018132759;0,015098007;0,012506309;0,009577213;0,010757104;0,027983772;0,261248948;0,07422158;0,070072106;0,105882345;0,113905739;0,075526946;0,046867996;0,063478486;0,058873744
Macao SAR, China;MAC;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;0,001825604;0,001886111;0,002583622;0,002527923;0,003734243;0,002934773;0,002565245;0,002239489;0,001928859;0,001926142;0,001964156;0,001444836;0,001765771;0,002678908;0,002743233;0,002489379;0,002086413;0,001157097;0,001108683;0,001260575;0,001301609;0,00167601;0,001427791;0,000775882;0,000767207;0,000919396;0,001353963;0,001229554;0,000909142;0,000922097;0,000636428;0,000518547;0,000697137;0,000624316;0,000756655
Macedonia, FYR;MKD;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;0,253201943;0,291137803;0,716730578;0,632500708;0,515524309;0,708090292;0,600760146;0,795088342;0,353820929;0,341605242;0,525846401;0,721463896;0,521131785;0,833272813;2,041465067;1,913209965;4,51569628;8,051575625;5,025888235;2,389625515;4,491752558;4,951555029;3,758016609;2,731239361;2,99958746;1,21511335;1,512703183
Madagascar;MDG;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;2,918823621;2,756924651;2,019832584;2,172244612;1,474414535;2,04874958;1,825052649;3,550013701;3,410270085;2,879910293;2,974429307;2,930094912;3,928581989;2,929998091;3,245363356;2,778185856;3,737618421;4,827795948;5,565490881;5,756995802;6,553966558;7,607330651;7,0072824;5,144848575;6,428980654;9,378829973;7,528964025;7,193561321;6,727806107;4,040069871;3,919355116;3,345859365;4,265439629;6,07522038;7,151480414;6,291294771;6,522825378;7,469041563;6,623104962;7,739337005;6,85076085;7,394390426;8,322001267;9,222979138;10,9113252;11,82597244;11,78965377
